problem,split,index,seed,relative_path,generator,generator_commit,parameters_json,size_bytes,sha256,created_at_utc
ca,valid,36,1002061,data/ca/valid/ca_valid_0036.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",40913,483ed56e1ffa3329ca6e490f5d7148a5d0fc9d6a0a25914d39f9f93ac9b41fcd,2026-06-25T05:34:09.499897+00:00
ca,valid,37,1002062,data/ca/valid/ca_valid_0037.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",40722,30c8f600fce9a6d1208314a1262103365472cab362e828f0ebd93386daca828a,2026-06-25T05:34:09.499932+00:00
ca,valid,38,1002063,data/ca/valid/ca_valid_0038.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41307,f3624ab50198aade5d8a30cd8dcd422316aebabf60e196fa24860788751c5d4c,2026-06-25T05:34:09.499967+00:00
ca,valid,39,1002064,data/ca/valid/ca_valid_0039.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",40741,a319afaa3b67b63f88c81752a30ee1b6d431b91f9b5ddaa6454c219918ab0c6d,2026-06-25T05:34:09.500002+00:00
ca,valid,40,1002065,data/ca/valid/ca_valid_0040.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",42596,bf4276c7ddeaa5baaa8d704a48b1585908bb83bbf5c57acd9070cac98e31743a,2026-06-25T05:34:09.500040+00:00
ca,valid,41,1002066,data/ca/valid/ca_valid_0041.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41205,5e23977be73e978bbd85e285b4422159d11a264d5dc481b9e48badc20b3e9e40,2026-06-25T05:34:09.500077+00:00
ca,valid,42,1002067,data/ca/valid/ca_valid_0042.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41466,df0bd5f0100ff2d04bdd371ec03733edb1b93d59b1e0eb6cddf6efee4b39dcbc,2026-06-25T05:34:09.500112+00:00
ca,valid,43,1002068,data/ca/valid/ca_valid_0043.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41467,aa243130f28618e3fb4db261967d8e42db9ef7152d5b8854cba1c097c727b3d8,2026-06-25T05:34:09.500144+00:00
ca,valid,44,1002069,data/ca/valid/ca_valid_0044.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41152,47068dce8fead14b5aa8523ecd13c773397529f2ed096d22814513e1856e5560,2026-06-25T05:34:09.500176+00:00
ca,valid,45,1002070,data/ca/valid/ca_valid_0045.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",42225,aa354b9b1d72eaf7d0df690a0a0e361159b5375c8a15e83eb923a568baab5de8,2026-06-25T05:34:09.500373+00:00
ca,valid,46,1002071,data/ca/valid/ca_valid_0046.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",40557,4d140526fb3e469a62c1878cd63e057475961f6462a6fa86770f5bee850e1847,2026-06-25T05:34:09.500431+00:00
ca,valid,47,1002072,data/ca/valid/ca_valid_0047.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",40547,d0c664f5efc1d555438da59fc0af01443887714765f2dd4ee2cf6f9de072f98b,2026-06-25T05:34:09.500524+00:00
ca,valid,48,1002073,data/ca/valid/ca_valid_0048.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41103,d3dc72163042972754b032e36db37e5f29d7b0cacf87ba9826b0a8d117cb3290,2026-06-25T05:34:09.500566+00:00
ca,valid,49,1002074,data/ca/valid/ca_valid_0049.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41779,5fafd9006bb93548c0fac8325a51581495fef50491864cda168c57848e089997,2026-06-25T05:34:09.500603+00:00
ca,valid,50,1002075,data/ca/valid/ca_valid_0050.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41994,0a56f727ae801cb1ce0ea8e9c191256352039c0ea035951afd166b9206bfb96f,2026-06-25T05:34:09.500642+00:00
ca,valid,51,1002076,data/ca/valid/ca_valid_0051.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",42124,88bcafd04010cb5edf1aee52db882dda279aef8a960cb64eb49bc970f7bb95c5,2026-06-25T05:34:09.500678+00:00
ca,valid,52,1002077,data/ca/valid/ca_valid_0052.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41806,ab8329124d824df49a4625aaefad0d1d87f9820d9ec5fa98a640d2090a8eb1cb,2026-06-25T05:34:09.500716+00:00
ca,valid,53,1002078,data/ca/valid/ca_valid_0053.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41672,b120580d056eb60ef3b7bf1d6bc13eedb36459b5ae197d869af52e5278f778f9,2026-06-25T05:34:09.500753+00:00
ca,valid,54,1002079,data/ca/valid/ca_valid_0054.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",40363,d076f8847270cc01b5b431977d4ffb22787391ada7ef365fafa7c98922a99101,2026-06-25T05:34:09.500814+00:00
ca,valid,55,1002080,data/ca/valid/ca_valid_0055.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41212,f3e57a875c4816004eb177d62920c21c004b29b257f0898b763a185cb5abd0d6,2026-06-25T05:34:09.500897+00:00
ca,valid,56,1002081,data/ca/valid/ca_valid_0056.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41579,5b2a014801a20ad030e99c89f7598a42aa649c2eae8ef7e2854e44aae53f91e3,2026-06-25T05:34:09.500939+00:00
ca,valid,57,1002082,data/ca/valid/ca_valid_0057.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41261,dfb7f2e0e6eae641cf8b179c7b4eb649f9bac1b8cfb1cc36cf31eec2c1d6b531,2026-06-25T05:34:09.500972+00:00
ca,valid,58,1002083,data/ca/valid/ca_valid_0058.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41877,6b97f4cc430e2597f56c3989d3ce2dd19d9407aab53d84a2da8f732d47baeaf3,2026-06-25T05:34:09.501007+00:00
ca,valid,59,1002084,data/ca/valid/ca_valid_0059.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",42130,7f00a822387f91d563a6371bb59feae80281a58f28690a0c9040a6dbfe95e8d6,2026-06-25T05:34:09.501076+00:00
sc,test,0,5002025,data/sc/test/sc_test_0000.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573027,79a002c271f0ca92343fe299af16caba711433b102545d7ce1dae18d20a05274,2026-06-25T06:04:25.027534+00:00
sc,test,1,5002026,data/sc/test/sc_test_0001.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573224,e154b3f6e24891f7cead0ccd9fd7161583f57f271b39e60de72d4687eb6ba853,2026-06-25T06:04:25.027563+00:00
sc,test,2,5002027,data/sc/test/sc_test_0002.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572892,bfed00b5d6091dbfbe44c2358c32b649e64769305c952d797f0c08a65514286e,2026-06-25T06:04:25.027590+00:00
sc,test,3,5002028,data/sc/test/sc_test_0003.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572707,464ee4c16c2b3632e6f6e60ee94b2692208fa787bccb625da958f2493cdc7a59,2026-06-25T06:04:25.027617+00:00
sc,test,4,5002029,data/sc/test/sc_test_0004.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572719,dfb72890d1a7a6141b72e3e8191b267c42153b1b1684149cffa5e342004d3fc0,2026-06-25T06:04:25.027648+00:00
sc,test,5,5002030,data/sc/test/sc_test_0005.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572890,6fdbe8e52d77ad67a3281b912250b8a3f4280588f6183d110036d4980c35078f,2026-06-25T06:04:25.027676+00:00
sc,test,6,5002031,data/sc/test/sc_test_0006.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572519,88e93e9c8b5193f9b6c4277691c34630e38d0200f0975c54eb6015bca5fd13a7,2026-06-25T06:04:25.027703+00:00
sc,test,7,5002032,data/sc/test/sc_test_0007.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573792,b7d1096820c39abaf56f8c1c7e8e55e620be8a72e8bacae2c7ce200855219556,2026-06-25T06:04:25.027731+00:00
sc,test,8,5002033,data/sc/test/sc_test_0008.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572456,6d67ca18e3982da933a2d71884a7de5c36c534e8ed033bbfbed95b17502f4167,2026-06-25T06:04:25.027760+00:00
sc,test,9,5002034,data/sc/test/sc_test_0009.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572889,cbbabac16c0f87dd8a78d99f108afa25e59c4179eb90e11e349701d265c242c5,2026-06-25T06:04:25.027788+00:00
sc,test,10,5002035,data/sc/test/sc_test_0010.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572811,46697445d91b971506c391f92a8bda20b0d0f0e2b3c4afe244cad1d5ca2c1e46,2026-06-25T06:04:25.027816+00:00
sc,test,11,5002036,data/sc/test/sc_test_0011.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572937,62415c127814d25796f650048fb9583b68e100f220d30e95e465e4d55ead465d,2026-06-25T06:04:25.027845+00:00
sc,test,12,5002037,data/sc/test/sc_test_0012.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573584,6ce4e27e543a2ff7cb627ba2d4791553e749563fbe17f89bf54c0834c933dc3a,2026-06-25T06:04:25.027872+00:00
sc,test,13,5002038,data/sc/test/sc_test_0013.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572107,9ab97365fecbea3c54b85613d36d423afca1c54dc3cc2a2c78d74ca4216f63bd,2026-06-25T06:04:25.027900+00:00
sc,test,14,5002039,data/sc/test/sc_test_0014.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572546,8529d11811a52e582fb0ba40efb808df781d8e1201cc8ff0cd74b419df924c7d,2026-06-25T06:04:25.027929+00:00
sc,test,15,5002040,data/sc/test/sc_test_0015.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573314,fbf3d3e369ab82d064f15dd7d4b226f07b53da6aece3b94f7d3e5e366ca6bfab,2026-06-25T06:04:25.027957+00:00
sc,test,16,5002041,data/sc/test/sc_test_0016.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573190,c038c3b659eec040399fa828678f7fe04ae679f34a80183bad5075d6c99838a5,2026-06-25T06:04:25.027984+00:00
sc,test,17,5002042,data/sc/test/sc_test_0017.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573081,67ade88fcdfa5bc5aa0ee20f6ce3ee2a26f97c94bd069fe987bae63c1ce20248,2026-06-25T06:04:25.028014+00:00
sc,test,18,5002043,data/sc/test/sc_test_0018.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573385,3f6769393ad9104922f4e9a44fc6a57ebeb3ac03280c598c6bfec418259a6e8f,2026-06-25T06:04:25.028043+00:00
sc,test,19,5002044,data/sc/test/sc_test_0019.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572556,470ffa54f1ff925aac895e78dac88cb3cf9a0f62349ccbe11c7256950fecf3bb,2026-06-25T06:04:25.028072+00:00
sc,test,20,5002045,data/sc/test/sc_test_0020.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573426,0d67e160120bd84932a9c18bd24e754dde0592d6266bf3cd51f375d8d1752ee1,2026-06-25T06:04:25.028100+00:00
sc,test,21,5002046,data/sc/test/sc_test_0021.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572548,ebedc999c0e098939e58ec169c499fdcff28e681b43fa9174066b800be3d63cb,2026-06-25T06:04:25.028129+00:00
sc,test,22,5002047,data/sc/test/sc_test_0022.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572832,07da3deb846bd70806f27b1c8da64dbd1368e76eb5bd63dde466e875df53710e,2026-06-25T06:04:25.028159+00:00
sc,test,23,5002048,data/sc/test/sc_test_0023.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572594,2135c990bbdbc94a75c451cd394504878026613882d9facb5ac81cbf4d4ebddf,2026-06-25T06:04:25.028187+00:00
sc,test,24,5002049,data/sc/test/sc_test_0024.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572755,05b4ec223feb0789d5bc4704713efb4ecce57e24eadd12b72e20ad3bd4110b2f,2026-06-25T06:04:25.028214+00:00
